objective,correct algorithm,true,predicted algorithm,pred,equal,sape
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308876.0,"delta_f<512, 8, uncompr_f>",308876.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",310638.0,"delta_f<512, 8, uncompr_f>",310638.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308634.0,"delta_f<512, 8, uncompr_f>",308634.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309185.3333333333,"delta_f<512, 8, uncompr_f>",309185.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308426.6666666667,"delta_f<512, 8, uncompr_f>",308426.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308975.0,"delta_f<512, 8, uncompr_f>",308975.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307710.3333333333,"delta_f<512, 8, uncompr_f>",307710.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308519.3333333333,"delta_f<512, 8, uncompr_f>",308519.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309289.3333333333,"delta_f<512, 8, uncompr_f>",309289.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",310209.0,"delta_f<512, 8, uncompr_f>",310209.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309289.3333333333,"delta_f<512, 8, uncompr_f>",309289.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309244.3333333333,"delta_f<512, 8, uncompr_f>",309244.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308358.3333333333,"delta_f<512, 8, uncompr_f>",308358.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309191.3333333333,"delta_f<512, 8, uncompr_f>",309191.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307677.6666666667,"delta_f<512, 8, uncompr_f>",307677.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309719.3333333333,"delta_f<512, 8, uncompr_f>",309719.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308973.3333333333,"delta_f<512, 8, uncompr_f>",308973.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307539.0,"delta_f<512, 8, uncompr_f>",307539.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309614.6666666667,"delta_f<512, 8, uncompr_f>",309614.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308722.6666666667,"delta_f<512, 8, uncompr_f>",308722.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307441.6666666667,"delta_f<512, 8, uncompr_f>",307441.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309454.3333333333,"delta_f<512, 8, uncompr_f>",309454.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309040.0,"delta_f<512, 8, uncompr_f>",309040.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",310425.6666666667,"delta_f<512, 8, uncompr_f>",310425.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307726.3333333333,"delta_f<512, 8, uncompr_f>",307726.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308582.6666666667,"delta_f<512, 8, uncompr_f>",308582.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308449.3333333333,"delta_f<512, 8, uncompr_f>",308449.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308276.0,"delta_f<512, 8, uncompr_f>",308276.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",310410.6666666667,"delta_f<512, 8, uncompr_f>",310410.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309110.3333333333,"delta_f<512, 8, uncompr_f>",309110.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309574.3333333333,"delta_f<512, 8, uncompr_f>",309574.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309653.6666666667,"delta_f<512, 8, uncompr_f>",309653.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308526.3333333333,"delta_f<512, 8, uncompr_f>",308526.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308892.3333333333,"delta_f<512, 8, uncompr_f>",308892.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307400.6666666667,"delta_f<512, 8, uncompr_f>",307400.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308243.0,"delta_f<512, 8, uncompr_f>",308243.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308528.0,"delta_f<512, 8, uncompr_f>",308528.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308725.0,"delta_f<512, 8, uncompr_f>",308725.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",310070.0,"delta_f<512, 8, uncompr_f>",310070.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309673.3333333333,"delta_f<512, 8, uncompr_f>",309673.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308535.3333333333,"delta_f<512, 8, uncompr_f>",308535.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308154.3333333333,"delta_f<512, 8, uncompr_f>",308154.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308929.3333333333,"delta_f<512, 8, uncompr_f>",308929.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309562.3333333333,"delta_f<512, 8, uncompr_f>",309562.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308221.0,"delta_f<512, 8, uncompr_f>",308221.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309204.6666666667,"delta_f<512, 8, uncompr_f>",309204.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308488.6666666667,"delta_f<512, 8, uncompr_f>",308488.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308069.6666666667,"delta_f<512, 8, uncompr_f>",308069.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",310189.6666666667,"delta_f<512, 8, uncompr_f>",310189.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309520.0,"delta_f<512, 8, uncompr_f>",309520.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309671.3333333333,"delta_f<512, 8, uncompr_f>",309671.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308658.3333333333,"delta_f<512, 8, uncompr_f>",308658.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309897.0,"delta_f<512, 8, uncompr_f>",309897.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307677.3333333333,"delta_f<512, 8, uncompr_f>",307677.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307910.0,"delta_f<512, 8, uncompr_f>",307910.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309214.0,"delta_f<512, 8, uncompr_f>",309214.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309406.6666666667,"delta_f<512, 8, uncompr_f>",309406.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307513.3333333333,"delta_f<512, 8, uncompr_f>",307513.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",310378.3333333333,"delta_f<512, 8, uncompr_f>",310378.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308293.0,"delta_f<512, 8, uncompr_f>",308293.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309424.6666666667,"delta_f<512, 8, uncompr_f>",309424.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308434.3333333333,"delta_f<512, 8, uncompr_f>",308434.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309868.0,"delta_f<512, 8, uncompr_f>",309868.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308674.0,"delta_f<512, 8, uncompr_f>",308674.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307501.3333333333,"delta_f<512, 8, uncompr_f>",307501.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308221.0,"delta_f<512, 8, uncompr_f>",308221.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308714.0,"delta_f<512, 8, uncompr_f>",308714.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309728.0,"delta_f<512, 8, uncompr_f>",309728.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309079.3333333333,"delta_f<512, 8, uncompr_f>",309079.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",310374.3333333333,"delta_f<512, 8, uncompr_f>",310374.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308459.0,"delta_f<512, 8, uncompr_f>",308459.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308703.3333333333,"delta_f<512, 8, uncompr_f>",308703.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308629.3333333333,"delta_f<512, 8, uncompr_f>",308629.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309422.0,"delta_f<512, 8, uncompr_f>",309422.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308087.3333333333,"delta_f<512, 8, uncompr_f>",308087.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308668.3333333333,"delta_f<512, 8, uncompr_f>",308668.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",310270.3333333333,"delta_f<512, 8, uncompr_f>",310270.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",310205.3333333333,"delta_f<512, 8, uncompr_f>",310205.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307818.6666666667,"delta_f<512, 8, uncompr_f>",307818.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",310118.3333333333,"delta_f<512, 8, uncompr_f>",310118.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307685.6666666667,"delta_f<512, 8, uncompr_f>",307685.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308324.3333333333,"delta_f<512, 8, uncompr_f>",308324.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309172.3333333333,"delta_f<512, 8, uncompr_f>",309172.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307903.0,"delta_f<512, 8, uncompr_f>",307903.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308328.0,"delta_f<512, 8, uncompr_f>",308328.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309384.6666666667,"delta_f<512, 8, uncompr_f>",309384.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309334.6666666667,"delta_f<512, 8, uncompr_f>",309334.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309223.0,"delta_f<512, 8, uncompr_f>",309223.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308077.0,"delta_f<512, 8, uncompr_f>",308077.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309269.3333333333,"delta_f<512, 8, uncompr_f>",309269.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309679.3333333333,"delta_f<512, 8, uncompr_f>",309679.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308301.3333333333,"delta_f<512, 8, uncompr_f>",308301.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308721.6666666667,"delta_f<512, 8, uncompr_f>",308721.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308709.3333333333,"delta_f<512, 8, uncompr_f>",308709.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308914.3333333333,"delta_f<512, 8, uncompr_f>",308914.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",310798.6666666667,"delta_f<512, 8, uncompr_f>",310798.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309645.6666666667,"delta_f<512, 8, uncompr_f>",309645.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309230.3333333333,"delta_f<512, 8, uncompr_f>",309230.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308333.6666666667,"delta_f<512, 8, uncompr_f>",308333.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308316.3333333333,"delta_f<512, 8, uncompr_f>",308316.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307880.6666666667,"delta_f<512, 8, uncompr_f>",307880.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307499.3333333333,"delta_f<512, 8, uncompr_f>",307499.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309597.0,"delta_f<512, 8, uncompr_f>",309597.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309099.6666666667,"delta_f<512, 8, uncompr_f>",309099.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308259.3333333333,"delta_f<512, 8, uncompr_f>",308259.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309672.3333333333,"delta_f<512, 8, uncompr_f>",309672.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308971.0,"delta_f<512, 8, uncompr_f>",308971.0,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309352.6666666667,"delta_f<512, 8, uncompr_f>",309352.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307907.3333333333,"delta_f<512, 8, uncompr_f>",307907.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308530.3333333333,"delta_f<512, 8, uncompr_f>",308530.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",308975.3333333333,"delta_f<512, 8, uncompr_f>",308975.3333333333,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",309625.6666666667,"delta_f<512, 8, uncompr_f>",309625.6666666667,1,0.0
runtime compr cache2ram [µs],"delta_f<512, 8, uncompr_f>",307233.3333333333,"delta_f<512, 8, uncompr_f>",307233.3333333333,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",6500.0,"static_vbp_f<vbp_l<bw, 8> >",6500.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",3813.0,"static_vbp_f<vbp_l<bw, 8> >",3813.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",6230.0,"static_vbp_f<vbp_l<bw, 8> >",6230.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",2919.6666666666665,"static_vbp_f<vbp_l<bw, 8> >",2919.6666666666665,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",6801.666666666667,"static_vbp_f<vbp_l<bw, 8> >",6801.666666666667,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",3382.0,"static_vbp_f<vbp_l<bw, 8> >",3382.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",20993.666666666668,"static_vbp_f<vbp_l<bw, 8> >",20993.666666666668,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",20878.666666666668,"static_vbp_f<vbp_l<bw, 8> >",20878.666666666668,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",25987.666666666668,"static_vbp_f<vbp_l<bw, 8> >",25987.666666666668,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",26099.666666666668,"dynamic_vbp_f<512, 64, 8>",30377.0,0,15.147258454819093
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",30151.0,"static_vbp_f<vbp_l<bw, 8> >",30151.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",30409.0,"dynamic_vbp_f<512, 64, 8>",35300.0,0,14.886849594423898
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",35401.333333333336,"static_vbp_f<vbp_l<bw, 8> >",35401.333333333336,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",35609.0,"dynamic_vbp_f<512, 64, 8>",39728.66666666666,0,10.93653904863877
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",39535.0,"static_vbp_f<vbp_l<bw, 8> >",39535.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",39702.66666666666,"dynamic_vbp_f<512, 64, 8>",44502.333333333336,0,11.399956455475753
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",44910.333333333336,"static_vbp_f<vbp_l<bw, 8> >",44910.333333333336,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",45175.0,"dynamic_vbp_f<512, 64, 8>",48942.0,0,8.004930033893983
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",49202.0,"static_vbp_f<vbp_l<bw, 8> >",49202.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",49528.333333333336,"dynamic_vbp_f<512, 64, 8>",54044.333333333336,0,8.720447479708287
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",54583.333333333336,"static_vbp_f<vbp_l<bw, 8> >",54583.333333333336,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",54705.333333333336,"dynamic_vbp_f<512, 64, 8>",58697.66666666666,0,7.040965994432813
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",58692.0,"static_vbp_f<vbp_l<bw, 8> >",58692.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",58760.0,"dynamic_vbp_f<512, 64, 8>",63404.66666666666,0,7.603944402909718
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",64052.0,"static_vbp_f<vbp_l<bw, 8> >",64052.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",64345.0,"dynamic_vbp_f<512, 64, 8>",68366.0,0,6.05978404201611
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",68346.33333333333,"static_vbp_f<vbp_l<bw, 8> >",68346.33333333333,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",68382.33333333333,"dynamic_vbp_f<512, 64, 8>",72952.0,0,6.466463680681513
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",74428.0,"static_vbp_f<vbp_l<bw, 8> >",74428.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",73969.33333333333,"dynamic_vbp_f<512, 64, 8>",77988.33333333333,0,5.289631103399413
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",77588.33333333333,"static_vbp_f<vbp_l<bw, 8> >",77588.33333333333,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",77663.33333333333,"dynamic_vbp_f<512, 64, 8>",83449.66666666667,0,7.182950268858929
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",83465.66666666667,"static_vbp_f<vbp_l<bw, 8> >",83465.66666666667,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",83331.66666666667,"dynamic_vbp_f<512, 64, 8>",86885.66666666667,0,4.175837948348385
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",87303.66666666667,"static_vbp_f<vbp_l<bw, 8> >",87303.66666666667,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",87034.66666666667,"dynamic_vbp_f<512, 64, 8>",92557.0,0,6.149877035868399
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",92443.0,"static_vbp_f<vbp_l<bw, 8> >",92443.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",92669.0,"dynamic_vbp_f<512, 64, 8>",97040.33333333331,0,4.6084536343318
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",96082.33333333331,"static_vbp_f<vbp_l<bw, 8> >",96082.33333333331,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",96141.0,"dynamic_vbp_f<512, 64, 8>",101665.66666666669,0,5.5859256513093785
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",101530.0,"static_vbp_f<vbp_l<bw, 8> >",101530.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",101538.33333333331,"dynamic_vbp_f<512, 64, 8>",105449.0,0,3.778653122091226
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",105479.66666666669,"static_vbp_f<vbp_l<bw, 8> >",105479.66666666669,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",105388.0,"dynamic_vbp_f<512, 64, 8>",111559.33333333331,0,5.68924562336172
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",110598.66666666669,"static_vbp_f<vbp_l<bw, 8> >",110598.66666666669,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",110869.33333333331,"dynamic_vbp_f<512, 64, 8>",116003.0,0,4.525599566275911
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",114484.33333333331,"static_vbp_f<vbp_l<bw, 8> >",114484.33333333331,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",114535.0,"dynamic_vbp_f<512, 64, 8>",120199.0,0,4.825888026446957
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",120001.33333333331,"static_vbp_f<vbp_l<bw, 8> >",120001.33333333331,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",119915.0,"dynamic_vbp_f<512, 64, 8>",124494.66666666669,0,3.7475331717649074
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",123739.33333333331,"static_vbp_f<vbp_l<bw, 8> >",123739.33333333331,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",124510.0,"dynamic_vbp_f<512, 64, 8>",131237.0,0,5.260667769318897
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",129884.66666666669,"static_vbp_f<vbp_l<bw, 8> >",129884.66666666669,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",130410.33333333331,"dynamic_vbp_f<512, 64, 8>",136268.66666666666,0,4.393546798460578
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",133668.66666666666,"static_vbp_f<vbp_l<bw, 8> >",133668.66666666666,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",133936.66666666666,"dynamic_vbp_f<512, 64, 8>",140006.66666666666,0,4.431573439762482
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",139473.0,"static_vbp_f<vbp_l<bw, 8> >",139473.0,1,0.0
runtime compr cache2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",138763.33333333334,"dynamic_vbp_f<512, 64, 8>",144241.66666666666,0,3.8715452612733445
