objective,correct algorithm,true,predicted algorithm,pred,equal,sape
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",334248.6666666667,"delta_f<512, 8, uncompr_f>",334248.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",334536.3333333333,"delta_f<512, 8, uncompr_f>",334536.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",337060.6666666667,"delta_f<512, 8, uncompr_f>",337060.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",337275.0,"delta_f<512, 8, uncompr_f>",337275.0,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",336698.3333333333,"delta_f<512, 8, uncompr_f>",336698.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",335423.6666666667,"delta_f<512, 8, uncompr_f>",335423.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",336647.0,"delta_f<512, 8, uncompr_f>",336647.0,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",332413.6666666667,"delta_f<512, 8, uncompr_f>",332413.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",336742.6666666667,"delta_f<512, 8, uncompr_f>",336742.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",334684.3333333333,"delta_f<512, 8, uncompr_f>",334684.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",334889.0,"delta_f<512, 8, uncompr_f>",334889.0,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",336800.0,"delta_f<512, 8, uncompr_f>",336800.0,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",336839.6666666667,"delta_f<512, 8, uncompr_f>",336839.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",334780.0,"delta_f<512, 8, uncompr_f>",334780.0,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",335966.6666666667,"delta_f<512, 8, uncompr_f>",335966.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",337332.6666666667,"delta_f<512, 8, uncompr_f>",337332.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",335949.3333333333,"delta_f<512, 8, uncompr_f>",335949.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",336293.6666666667,"delta_f<512, 8, uncompr_f>",336293.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",333872.3333333333,"delta_f<512, 8, uncompr_f>",333872.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",337046.3333333333,"delta_f<512, 8, uncompr_f>",337046.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",332639.0,"delta_f<512, 8, uncompr_f>",332639.0,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",337092.0,"delta_f<512, 8, uncompr_f>",337092.0,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",337334.6666666667,"delta_f<512, 8, uncompr_f>",337334.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",336734.6666666667,"delta_f<512, 8, uncompr_f>",336734.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",335806.3333333333,"delta_f<512, 8, uncompr_f>",335806.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",335809.3333333333,"delta_f<512, 8, uncompr_f>",335809.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",335850.0,"delta_f<512, 8, uncompr_f>",335850.0,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",334722.3333333333,"delta_f<512, 8, uncompr_f>",334722.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",331972.3333333333,"delta_f<512, 8, uncompr_f>",331972.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",336850.3333333333,"delta_f<512, 8, uncompr_f>",336850.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",334877.0,"delta_f<512, 8, uncompr_f>",334877.0,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",334484.6666666667,"delta_f<512, 8, uncompr_f>",334484.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",336800.6666666667,"delta_f<512, 8, uncompr_f>",336800.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",335382.3333333333,"delta_f<512, 8, uncompr_f>",335382.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",336397.6666666667,"delta_f<512, 8, uncompr_f>",336397.6666666667,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",333837.0,"delta_f<512, 8, uncompr_f>",333837.0,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",336805.0,"delta_f<512, 8, uncompr_f>",336805.0,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",334907.3333333333,"delta_f<512, 8, uncompr_f>",334907.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",336923.3333333333,"delta_f<512, 8, uncompr_f>",336923.3333333333,1,0.0
runtime decompr ram2ram [µs],"delta_f<512, 8, uncompr_f>",333968.3333333333,"delta_f<512, 8, uncompr_f>",333968.3333333333,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,298281.6666666667,group_simple_f<8>,298281.6666666667,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,298397.3333333333,"static_vbp_f<vbp_l<bw, 8> >",298665.6666666667,0,0.08988442872305674
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",300410.6666666667,"static_vbp_f<vbp_l<bw, 8> >",300410.6666666667,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,299598.6666666667,"static_vbp_f<vbp_l<bw, 8> >",300360.6666666667,0,0.2540172167224667
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",302426.6666666667,"static_vbp_f<vbp_l<bw, 8> >",302426.6666666667,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,301585.0,"static_vbp_f<vbp_l<bw, 8> >",302193.3333333333,0,0.2015088318836595
runtime decompr ram2ram [µs],group_simple_f<8>,300088.3333333333,"static_vbp_f<vbp_l<bw, 8> >",302886.3333333333,0,0.9280655240352829
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",299572.0,"static_vbp_f<vbp_l<bw, 8> >",299572.0,1,0.0
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",301570.6666666667,"static_vbp_f<vbp_l<bw, 8> >",301570.6666666667,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,301749.6666666667,"static_vbp_f<vbp_l<bw, 8> >",302389.6666666667,0,0.21187165433139593
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",302020.3333333333,"static_vbp_f<vbp_l<bw, 8> >",302020.3333333333,1,0.0
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",302303.6666666667,"static_vbp_f<vbp_l<bw, 8> >",302303.6666666667,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,301920.3333333333,"static_vbp_f<vbp_l<bw, 8> >",303388.3333333333,0,0.4850417913505286
runtime decompr ram2ram [µs],group_simple_f<8>,302259.3333333333,"static_vbp_f<vbp_l<bw, 8> >",303423.0,0,0.3842498295311083
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",301123.3333333333,"static_vbp_f<vbp_l<bw, 8> >",301123.3333333333,1,0.0
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",301021.0,"static_vbp_f<vbp_l<bw, 8> >",301021.0,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,303089.3333333333,"static_vbp_f<vbp_l<bw, 8> >",304246.3333333333,0,0.3810084154451657
runtime decompr ram2ram [µs],group_simple_f<8>,301796.3333333333,"static_vbp_f<vbp_l<bw, 8> >",305030.3333333333,0,1.0658727368606082
runtime decompr ram2ram [µs],group_simple_f<8>,302323.0,"static_vbp_f<vbp_l<bw, 8> >",303555.6666666667,0,0.4069021520260446
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",304209.0,"static_vbp_f<vbp_l<bw, 8> >",304209.0,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,301769.6666666667,"static_vbp_f<vbp_l<bw, 8> >",305655.3333333333,0,1.2793897737717834
runtime decompr ram2ram [µs],group_simple_f<8>,300643.0,"static_vbp_f<vbp_l<bw, 8> >",304995.0,0,1.4371621331554494
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",299900.0,"static_vbp_f<vbp_l<bw, 8> >",299900.0,1,0.0
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",300117.6666666667,"static_vbp_f<vbp_l<bw, 8> >",300117.6666666667,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,300155.0,"static_vbp_f<vbp_l<bw, 8> >",302930.6666666667,0,0.9204883551645849
runtime decompr ram2ram [µs],group_simple_f<8>,302070.0,"static_vbp_f<vbp_l<bw, 8> >",303438.6666666667,0,0.4520717016987434
runtime decompr ram2ram [µs],group_simple_f<8>,299837.6666666667,"static_vbp_f<vbp_l<bw, 8> >",302539.0,0,0.8968917565421348
runtime decompr ram2ram [µs],group_simple_f<8>,300676.6666666667,"static_vbp_f<vbp_l<bw, 8> >",301915.3333333333,0,0.41111288124191087
runtime decompr ram2ram [µs],group_simple_f<8>,299952.3333333333,"static_vbp_f<vbp_l<bw, 8> >",303885.3333333333,0,1.3026679907900192
runtime decompr ram2ram [µs],group_simple_f<8>,301817.3333333333,"static_vbp_f<vbp_l<bw, 8> >",304629.3333333333,0,0.9273692657776996
runtime decompr ram2ram [µs],group_simple_f<8>,299518.3333333333,"static_vbp_f<vbp_l<bw, 8> >",302938.3333333333,0,1.1353513669032904
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",301052.6666666667,"static_vbp_f<vbp_l<bw, 8> >",301052.6666666667,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,300741.6666666667,"static_vbp_f<vbp_l<bw, 8> >",302795.6666666667,0,0.6806538341731967
runtime decompr ram2ram [µs],group_simple_f<8>,301269.3333333333,"static_vbp_f<vbp_l<bw, 8> >",302107.3333333333,0,0.27777010490959214
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",300775.3333333333,"static_vbp_f<vbp_l<bw, 8> >",300775.3333333333,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,300861.0,"static_vbp_f<vbp_l<bw, 8> >",300910.0,0,0.016285264660477156
runtime decompr ram2ram [µs],group_simple_f<8>,301450.3333333333,"static_vbp_f<vbp_l<bw, 8> >",303009.3333333333,0,0.5158325975981856
runtime decompr ram2ram [µs],group_simple_f<8>,301135.6666666667,"static_vbp_f<vbp_l<bw, 8> >",303541.3333333333,0,0.7956865125237532
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",299220.3333333333,"static_vbp_f<vbp_l<bw, 8> >",299220.3333333333,1,0.0
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",299001.6666666667,"static_vbp_f<vbp_l<bw, 8> >",299001.6666666667,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,300865.0,"static_vbp_f<vbp_l<bw, 8> >",304286.3333333333,0,1.130736443886757
runtime decompr ram2ram [µs],group_simple_f<8>,300775.3333333333,"static_vbp_f<vbp_l<bw, 8> >",306590.0,0,1.914717995100155
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",303876.6666666667,"static_vbp_f<vbp_l<bw, 8> >",303876.6666666667,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,302968.0,"static_vbp_f<vbp_l<bw, 8> >",303301.6666666667,0,0.11007203065303262
runtime decompr ram2ram [µs],group_simple_f<8>,305332.6666666667,"static_vbp_f<vbp_l<bw, 8> >",306898.0,0,0.5113541083643791
runtime decompr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",306295.0,"static_vbp_f<vbp_l<bw, 8> >",307159.6666666667,0,0.2819007544159805
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",300775.3333333333,"static_vbp_f<vbp_l<bw, 8> >",300775.3333333333,1,0.0
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",300967.0,"static_vbp_f<vbp_l<bw, 8> >",300967.0,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,305008.3333333333,"static_vbp_f<vbp_l<bw, 8> >",307689.0,0,0.8750378109474454
runtime decompr ram2ram [µs],"dynamic_vbp_f<512, 64, 8>",307072.3333333333,"static_vbp_f<vbp_l<bw, 8> >",307139.6666666667,0,0.021925111633563702
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",305435.3333333333,"static_vbp_f<vbp_l<bw, 8> >",305435.3333333333,1,0.0
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",303764.3333333333,"static_vbp_f<vbp_l<bw, 8> >",303764.3333333333,1,0.0
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",305683.6666666667,"static_vbp_f<vbp_l<bw, 8> >",305683.6666666667,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,305857.3333333333,"static_vbp_f<vbp_l<bw, 8> >",307437.6666666667,0,0.5153582968500875
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",303218.0,"static_vbp_f<vbp_l<bw, 8> >",303218.0,1,0.0
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",305778.0,"static_vbp_f<vbp_l<bw, 8> >",305778.0,1,0.0
runtime decompr ram2ram [µs],"static_vbp_f<vbp_l<bw, 8> >",308579.0,"static_vbp_f<vbp_l<bw, 8> >",308579.0,1,0.0
runtime decompr ram2ram [µs],group_simple_f<8>,306371.0,"static_vbp_f<vbp_l<bw, 8> >",308605.6666666667,0,0.7267484403202352
runtime decompr ram2ram [µs],group_simple_f<8>,306226.0,"static_vbp_f<vbp_l<bw, 8> >",307261.3333333333,0,0.33752394779136347
