objective,correct algorithm,true,predicted algorithm,pred,equal,sape
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"delta_f<512, 8, uncompr_f>",64.0,"delta_f<512, 8, uncompr_f>",64.0,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",1.0,"static_vbp_f<vbp_l<bw, 8> >",1.0,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",1.0,"static_vbp_f<vbp_l<bw, 8> >",1.0,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",2.0,"static_vbp_f<vbp_l<bw, 8> >",2.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",1.9166666666666667,"static_vbp_f<vbp_l<bw, 8> >",2.0,0,4.255319148936166
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",3.0,"static_vbp_f<vbp_l<bw, 8> >",3.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",2.583333333333333,group_simple_f<8>,2.833333333333333,0,9.230769230769232
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",4.0,"static_vbp_f<vbp_l<bw, 8> >",4.0,1,0.0
compressed size [byte],group_simple_f<8>,3.75,group_simple_f<8>,3.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",5.0,"static_vbp_f<vbp_l<bw, 8> >",5.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",4.833333333333333,"dynamic_vbp_f<512, 64, 8>",4.833333333333333,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",6.0,"static_vbp_f<vbp_l<bw, 8> >",6.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",5.75,"dynamic_vbp_f<512, 64, 8>",5.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",7.0,"static_vbp_f<vbp_l<bw, 8> >",7.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",6.75,"dynamic_vbp_f<512, 64, 8>",6.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",8.0,"static_vbp_f<vbp_l<bw, 8> >",8.0,1,0.0
compressed size [byte],group_simple_f<8>,7.5,group_simple_f<8>,7.5,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",9.0,"static_vbp_f<vbp_l<bw, 8> >",9.0,1,0.0
compressed size [byte],group_simple_f<8>,8.5,group_simple_f<8>,8.5,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",10.0,"static_vbp_f<vbp_l<bw, 8> >",10.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",9.75,"dynamic_vbp_f<512, 64, 8>",9.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",11.0,"static_vbp_f<vbp_l<bw, 8> >",11.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",10.666666666666666,"dynamic_vbp_f<512, 64, 8>",10.666666666666666,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",12.0,"static_vbp_f<vbp_l<bw, 8> >",12.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",11.583333333333334,"dynamic_vbp_f<512, 64, 8>",11.583333333333334,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",13.0,"static_vbp_f<vbp_l<bw, 8> >",13.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",12.833333333333334,"dynamic_vbp_f<512, 64, 8>",12.833333333333334,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",14.0,"static_vbp_f<vbp_l<bw, 8> >",14.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",13.583333333333334,"dynamic_vbp_f<512, 64, 8>",13.583333333333334,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",15.0,"static_vbp_f<vbp_l<bw, 8> >",15.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",14.75,"dynamic_vbp_f<512, 64, 8>",14.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",16.0,"static_vbp_f<vbp_l<bw, 8> >",16.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",16.0,"dynamic_vbp_f<512, 64, 8>",16.0,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",17.0,"static_vbp_f<vbp_l<bw, 8> >",17.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",16.583333333333332,"dynamic_vbp_f<512, 64, 8>",16.583333333333332,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",18.0,"static_vbp_f<vbp_l<bw, 8> >",18.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",17.75,"dynamic_vbp_f<512, 64, 8>",17.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",19.0,"static_vbp_f<vbp_l<bw, 8> >",19.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",18.666666666666668,"dynamic_vbp_f<512, 64, 8>",18.666666666666668,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",20.0,"static_vbp_f<vbp_l<bw, 8> >",20.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",19.75,"dynamic_vbp_f<512, 64, 8>",19.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",21.0,"static_vbp_f<vbp_l<bw, 8> >",21.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",20.5,"dynamic_vbp_f<512, 64, 8>",20.5,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",22.0,"static_vbp_f<vbp_l<bw, 8> >",22.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",22.0,"dynamic_vbp_f<512, 64, 8>",22.0,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",23.0,"static_vbp_f<vbp_l<bw, 8> >",23.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",23.0,"dynamic_vbp_f<512, 64, 8>",23.0,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",24.0,"static_vbp_f<vbp_l<bw, 8> >",24.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",23.83333333333333,"dynamic_vbp_f<512, 64, 8>",23.83333333333333,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",25.0,"static_vbp_f<vbp_l<bw, 8> >",25.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",24.58333333333333,"dynamic_vbp_f<512, 64, 8>",24.58333333333333,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",26.0,"static_vbp_f<vbp_l<bw, 8> >",26.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",26.0,"dynamic_vbp_f<512, 64, 8>",26.0,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",27.0,"static_vbp_f<vbp_l<bw, 8> >",27.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",26.83333333333333,"dynamic_vbp_f<512, 64, 8>",26.83333333333333,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",28.0,"static_vbp_f<vbp_l<bw, 8> >",28.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",27.75,"dynamic_vbp_f<512, 64, 8>",27.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",29.0,"static_vbp_f<vbp_l<bw, 8> >",29.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",28.916666666666668,"dynamic_vbp_f<512, 64, 8>",28.916666666666668,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",30.0,"static_vbp_f<vbp_l<bw, 8> >",30.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",29.83333333333333,"dynamic_vbp_f<512, 64, 8>",29.83333333333333,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",31.0,"static_vbp_f<vbp_l<bw, 8> >",31.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",30.666666666666668,"dynamic_vbp_f<512, 64, 8>",30.666666666666668,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",32.0,"static_vbp_f<vbp_l<bw, 8> >",32.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",31.75,"dynamic_vbp_f<512, 64, 8>",31.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",33.0,"static_vbp_f<vbp_l<bw, 8> >",33.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",32.75,"dynamic_vbp_f<512, 64, 8>",32.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",34.0,"static_vbp_f<vbp_l<bw, 8> >",34.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",33.75,"dynamic_vbp_f<512, 64, 8>",33.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",35.0,"static_vbp_f<vbp_l<bw, 8> >",35.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",34.666666666666664,"dynamic_vbp_f<512, 64, 8>",34.666666666666664,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",36.0,"static_vbp_f<vbp_l<bw, 8> >",36.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",35.833333333333336,"dynamic_vbp_f<512, 64, 8>",35.833333333333336,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",37.0,"static_vbp_f<vbp_l<bw, 8> >",37.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",36.833333333333336,"dynamic_vbp_f<512, 64, 8>",36.833333333333336,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",38.0,"static_vbp_f<vbp_l<bw, 8> >",38.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",37.66666666666666,"dynamic_vbp_f<512, 64, 8>",37.66666666666666,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",39.0,"static_vbp_f<vbp_l<bw, 8> >",39.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",38.66666666666666,"dynamic_vbp_f<512, 64, 8>",38.66666666666666,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",40.0,"static_vbp_f<vbp_l<bw, 8> >",40.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",39.75,"dynamic_vbp_f<512, 64, 8>",39.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",41.0,"static_vbp_f<vbp_l<bw, 8> >",41.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",40.833333333333336,"dynamic_vbp_f<512, 64, 8>",40.833333333333336,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",42.0,"static_vbp_f<vbp_l<bw, 8> >",42.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",41.75,"dynamic_vbp_f<512, 64, 8>",41.75,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",43.0,"static_vbp_f<vbp_l<bw, 8> >",43.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",42.833333333333336,"dynamic_vbp_f<512, 64, 8>",42.833333333333336,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",44.0,"static_vbp_f<vbp_l<bw, 8> >",44.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",43.91666666666666,"dynamic_vbp_f<512, 64, 8>",43.91666666666666,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",45.0,"static_vbp_f<vbp_l<bw, 8> >",45.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",44.833333333333336,"dynamic_vbp_f<512, 64, 8>",44.833333333333336,1,0.0
compressed size [byte],"static_vbp_f<vbp_l<bw, 8> >",46.0,"static_vbp_f<vbp_l<bw, 8> >",46.0,1,0.0
compressed size [byte],"dynamic_vbp_f<512, 64, 8>",46.0,"dynamic_vbp_f<512, 64, 8>",46.0,1,0.0
